id,url,title,author,publication_date,year,month,day,slug,category,word_count,character_count,extraction_metadata
2015-03-03-ethereum-launch-process,https://blog.ethereum.org/2015/03/03/ethereum-launch-process,The Ethereum Launch Process,Vinay Gupta,"March 3, 2015",2015,03,03,ethereum-launch-process,Non catégorisé,2610,15057,"{'extracted_at': '2025-06-11T04:54:05.615379', 'extraction_success': True, 'content_length': 15057}"
2015-03-05-ethereum-development-process,https://blog.ethereum.org/2015/03/05/ethereum-development-process,The Ethereum Development Process,Gavin Wood,"March 5, 2015",2015,03,05,ethereum-development-process,Non catégorisé,247,1586,"{'extracted_at': '2025-06-11T04:54:06.855728', 'extraction_success': True, 'content_length': 1586}"
2015-03-12-getting-to-the-frontier,https://blog.ethereum.org/2015/03/12/getting-to-the-frontier,Getting to the Frontier,Vinay Gupta,"March 12, 2015",2015,03,12,getting-to-the-frontier,Non catégorisé,1034,6287,"{'extracted_at': '2025-06-11T04:54:08.150117', 'extraction_success': True, 'content_length': 6287}"
2015-03-14-ethereum-the-first-year,https://blog.ethereum.org/2015/03/14/ethereum-the-first-year,Mihai’s Ethereum Project Update. The First Year.,Mihai Alisie,"March 14, 2015",2015,03,14,ethereum-the-first-year,Non catégorisé,2857,17855,"{'extracted_at': '2025-06-11T04:54:09.402960', 'extraction_success': True, 'content_length': 17855}"
2015-03-20-ethereum-builders-experiment,https://blog.ethereum.org/2015/03/20/ethereum-builders-experiment,Ethereum Builders: A Proposed Experiment,Mihai Alisie,"March 20, 2015",2015,03,20,ethereum-builders-experiment,Non catégorisé,1784,11436,"{'extracted_at': '2025-06-11T04:54:10.515586', 'extraction_success': True, 'content_length': 11436}"
2015-03-20-juttas-update-bug-bounty-program-security-audit,https://blog.ethereum.org/2015/03/20/juttas-update-bug-bounty-program-security-audit,Jutta’s update on bug bounty program and security audit,Jutta Steiner,"March 20, 2015",2015,03,20,juttas-update-bug-bounty-program-security-audit,Non catégorisé,266,1662,"{'extracted_at': '2025-06-11T04:54:11.769865', 'extraction_success': True, 'content_length': 1662}"
2015-04-01-ethereums-unexpected-future-direction,https://blog.ethereum.org/2015/04/01/ethereums-unexpected-future-direction,Ethereum’s unexpected future direction,Vinay Gupta,"April 1, 2015",2015,04,01,ethereums-unexpected-future-direction,Non catégorisé,335,2111,"{'extracted_at': '2025-06-11T04:54:13.031320', 'extraction_success': True, 'content_length': 2111}"
2015-04-02-implementing-vitaliks-vision,https://blog.ethereum.org/2015/04/02/implementing-vitaliks-vision,Implementing Vitalik’s vision,Taylor Gerring,"April 2, 2015",2015,04,02,implementing-vitaliks-vision,Non catégorisé,1066,6803,"{'extracted_at': '2025-06-11T04:54:14.387980', 'extraction_success': True, 'content_length': 6803}"
2015-04-05-bazaar-services,https://blog.ethereum.org/2015/04/05/bazaar-services,Bazaar Services,Gavin Wood,"April 5, 2015",2015,04,05,bazaar-services,Non catégorisé,1448,9298,"{'extracted_at': '2025-06-11T04:54:15.719437', 'extraction_success': True, 'content_length': 9298}"
2015-04-05-blockchain-scalability-chain-fibers-redux,https://blog.ethereum.org/2015/04/05/blockchain-scalability-chain-fibers-redux,Blockchain Scalability: Chain-Fibers Redux,Gavin Wood,"April 5, 2015",2015,04,05,blockchain-scalability-chain-fibers-redux,Non catégorisé,1735,11449,"{'extracted_at': '2025-06-11T04:54:16.960342', 'extraction_success': True, 'content_length': 11449}"
2015-04-06-ethereum-builders-supercharging-github,https://blog.ethereum.org/2015/04/06/ethereum-builders-supercharging-github,Ethereum Builders: Tapping Into The Collaborative Potential,Mihai Alisie,"April 6, 2015",2015,04,06,ethereum-builders-supercharging-github,Non catégorisé,1879,12405,"{'extracted_at': '2025-06-11T04:54:18.269919', 'extraction_success': True, 'content_length': 12405}"
2015-04-07-devgrants-help,https://blog.ethereum.org/2015/04/07/devgrants-help,DEVgrants: Here to Help,ÐΞVgrants Team,"April 7, 2015",2015,04,07,devgrants-help,Non catégorisé,960,6477,"{'extracted_at': '2025-06-11T04:54:19.530926', 'extraction_success': True, 'content_length': 6477}"
2015-04-08-ethereum-foundation-is-hiring-an-executive-director,https://blog.ethereum.org/2015/04/08/ethereum-foundation-is-hiring-an-executive-director,Ethereum Foundation is hiring an Executive Director,Anthony Di Iorio,"April 8, 2015",2015,04,08,ethereum-foundation-is-hiring-an-executive-director,Non catégorisé,271,2005,"{'extracted_at': '2025-06-11T04:54:20.782547', 'extraction_success': True, 'content_length': 2005}"
2015-04-10-ethereum-foundation-open-call-re-board-selection,https://blog.ethereum.org/2015/04/10/ethereum-foundation-open-call-re-board-selection,Ethereum Foundation Open Call re: Board Selection,Vitalik Buterin,"April 10, 2015",2015,04,10,ethereum-foundation-open-call-re-board-selection,Non catégorisé,613,4010,"{'extracted_at': '2025-06-11T04:54:22.053170', 'extraction_success': True, 'content_length': 4010}"
2015-04-13-visions-part-1-the-value-of-blockchain-technology,https://blog.ethereum.org/2015/04/13/visions-part-1-the-value-of-blockchain-technology,"Visions, Part 1: The Value of Blockchain Technology",Vitalik Buterin,"April 13, 2015",2015,04,13,visions-part-1-the-value-of-blockchain-technology,Non catégorisé,4296,27175,"{'extracted_at': '2025-06-11T04:54:23.345953', 'extraction_success': True, 'content_length': 27175}"
2015-04-27-visions-part-2-the-problem-of-trust,https://blog.ethereum.org/2015/04/27/visions-part-2-the-problem-of-trust,"Visions, Part 2: The Problem of Trust",Vitalik Buterin,"April 27, 2015",2015,04,27,visions-part-2-the-problem-of-trust,Non catégorisé,4221,25623,"{'extracted_at': '2025-06-11T04:54:24.629195', 'extraction_success': True, 'content_length': 25623}"
2015-05-02-the-end-of-the-beginning,https://blog.ethereum.org/2015/05/02/the-end-of-the-beginning,The end of the beginning…,Gavin Wood,"May 2, 2015",2015,05,02,the-end-of-the-beginning,Non catégorisé,467,2852,"{'extracted_at': '2025-06-11T04:54:25.887751', 'extraction_success': True, 'content_length': 2852}"
2015-05-09-olympic-frontier-pre-release,https://blog.ethereum.org/2015/05/09/olympic-frontier-pre-release,Olympic: Frontier Pre-Release,Vitalik Buterin,"May 9, 2015",2015,05,09,olympic-frontier-pre-release,Non catégorisé,984,6199,"{'extracted_at': '2025-06-11T04:54:27.139438', 'extraction_success': True, 'content_length': 6199}"
2015-05-14-announcing-eπ-ethereum-on-raspberry-pi-programme,https://blog.ethereum.org/2015/05/14/announcing-eπ-ethereum-on-raspberry-pi-programme,Announcing eπ: Ethereum on Raspberry Pi Programme,Gavin Wood,"May 14, 2015",2015,05,14,announcing-eπ-ethereum-on-raspberry-pi-programme,Non catégorisé,266,1555,"{'extracted_at': '2025-06-11T04:54:28.459346', 'extraction_success': True, 'content_length': 1555}"
2015-05-24-the-business-imperative-behind-the-ethereum-vision,https://blog.ethereum.org/2015/05/24/the-business-imperative-behind-the-ethereum-vision,The Business Imperative Behind the Ethereum Vision,William Mougayar,"May 24, 2015",2015,05,24,the-business-imperative-behind-the-ethereum-vision,Non catégorisé,4314,29512,"{'extracted_at': '2025-06-11T04:54:29.708830', 'extraction_success': True, 'content_length': 29512}"
2015-06-06-the-problem-of-censorship,https://blog.ethereum.org/2015/06/06/the-problem-of-censorship,The Problem of Censorship,Vitalik Buterin,"June 6, 2015",2015,06,06,the-problem-of-censorship,Non catégorisé,2828,17762,"{'extracted_at': '2025-06-11T04:54:30.999754', 'extraction_success': True, 'content_length': 17762}"
2015-06-15-another-ethereum-dev-update,https://blog.ethereum.org/2015/06/15/another-ethereum-dev-update,Another Ethereum ÐΞV Update,Gavin Wood,"June 15, 2015",2015,06,15,another-ethereum-dev-update,Non catégorisé,1481,8945,"{'extracted_at': '2025-06-11T04:54:32.322822', 'extraction_success': True, 'content_length': 8945}"
2015-06-21-ethereum-messaging-masses-including-fathers-via-infographic,https://blog.ethereum.org/2015/06/21/ethereum-messaging-masses-including-fathers-via-infographic,Ethereum messaging for the masses (including fathers) - via infographic,Anthony Di Iorio,"June 21, 2015",2015,06,21,ethereum-messaging-masses-including-fathers-via-infographic,Non catégorisé,747,4763,"{'extracted_at': '2025-06-11T04:54:33.431240', 'extraction_success': True, 'content_length': 4763}"
2015-06-26-state-tree-pruning,https://blog.ethereum.org/2015/06/26/state-tree-pruning,State Tree Pruning,Vitalik Buterin,"June 26, 2015",2015,06,26,state-tree-pruning,Non catégorisé,1554,9469,"{'extracted_at': '2025-06-11T04:54:34.762915', 'extraction_success': True, 'content_length': 9469}"
2015-07-05-on-abstraction,https://blog.ethereum.org/2015/07/05/on-abstraction,On Abstraction,Vitalik Buterin,"July 5, 2015",2015,07,05,on-abstraction,Non catégorisé,3749,24155,"{'extracted_at': '2025-06-11T04:54:36.048470', 'extraction_success': True, 'content_length': 24155}"
2015-07-07-know-ethereum-secure,https://blog.ethereum.org/2015/07/07/know-ethereum-secure,How do you know Ethereum is secure?,Jutta Steiner,"July 7, 2015",2015,07,07,know-ethereum-secure,Non catégorisé,908,5605,"{'extracted_at': '2025-06-11T04:54:37.317729', 'extraction_success': True, 'content_length': 5605}"
2015-07-22-frontier-is-coming-what-to-expect-and-how-to-prepare,https://blog.ethereum.org/2015/07/22/frontier-is-coming-what-to-expect-and-how-to-prepare,"Frontier is coming - what to expect, and how to prepare",Stephan Tual,"July 22, 2015",2015,07,22,frontier-is-coming-what-to-expect-and-how-to-prepare,Non catégorisé,1257,7815,"{'extracted_at': '2025-06-11T04:54:38.567188', 'extraction_success': True, 'content_length': 7815}"
2015-07-27-final-steps,https://blog.ethereum.org/2015/07/27/final-steps,Final Steps,Stephan Tual,"July 27, 2015",2015,07,27,final-steps,Non catégorisé,1139,7482,"{'extracted_at': '2025-06-11T04:54:39.848267', 'extraction_success': True, 'content_length': 7482}"
2015-07-30-a-few-last-minute-notes,https://blog.ethereum.org/2015/07/30/a-few-last-minute-notes,A few last minute notes…,Stephan Tual,"July 30, 2015",2015,07,30,a-few-last-minute-notes,Non catégorisé,229,1370,"{'extracted_at': '2025-06-11T04:54:41.172798', 'extraction_success': True, 'content_length': 1370}"
2015-07-30-announcing-new-foundation-board-executive-director,https://blog.ethereum.org/2015/07/30/announcing-new-foundation-board-executive-director,Announcing the New Foundation Board and Executive Director,Stephan Tual,"July 30, 2015",2015,07,30,announcing-new-foundation-board-executive-director,Non catégorisé,581,3988,"{'extracted_at': '2025-06-11T04:54:42.415168', 'extraction_success': True, 'content_length': 3988}"
2015-07-30-ethereum-launches,https://blog.ethereum.org/2015/07/30/ethereum-launches,Ethereum Launches,Stephan Tual,"July 30, 2015",2015,07,30,ethereum-launches,Non catégorisé,166,991,"{'extracted_at': '2025-06-11T04:54:43.671950', 'extraction_success': True, 'content_length': 991}"
2015-08-01-introducing-casper-friendly-ghost,https://blog.ethereum.org/2015/08/01/introducing-casper-friendly-ghost,Introducing Casper “the Friendly Ghost”,Vlad Zamfir,"August 1, 2015",2015,08,01,introducing-casper-friendly-ghost,Non catégorisé,2286,14860,"{'extracted_at': '2025-06-11T04:54:44.960511', 'extraction_success': True, 'content_length': 14860}"
2015-08-04-ethereum-protocol-update-1,https://blog.ethereum.org/2015/08/04/ethereum-protocol-update-1,Ethereum Protocol Update 1,Stephan Tual,"August 4, 2015",2015,08,04,ethereum-protocol-update-1,Non catégorisé,795,4738,"{'extracted_at': '2025-06-11T04:54:46.196800', 'extraction_success': True, 'content_length': 4738}"
2015-08-04-the-thawing-frontier,https://blog.ethereum.org/2015/08/04/the-thawing-frontier,The Thawing Frontier,Stephan Tual,"August 4, 2015",2015,08,04,the-thawing-frontier,Non catégorisé,621,3803,"{'extracted_at': '2025-06-11T04:54:47.488150', 'extraction_success': True, 'content_length': 3803}"
2015-08-07-on-public-and-private-blockchains,https://blog.ethereum.org/2015/08/07/on-public-and-private-blockchains,On Public and Private Blockchains,Vitalik Buterin,"August 7, 2015",2015,08,07,on-public-and-private-blockchains,Non catégorisé,1704,11172,"{'extracted_at': '2025-06-11T04:54:48.789915', 'extraction_success': True, 'content_length': 11172}"
2015-08-07-security-alert-1-windowsalethzero-2,https://blog.ethereum.org/2015/08/07/security-alert-1-windowsalethzero-2,Security Alert 1 [windows+alethzero],Jutta Steiner,"August 7, 2015",2015,08,07,security-alert-1-windowsalethzero-2,Non catégorisé,222,1453,"{'extracted_at': '2025-06-11T04:54:50.047218', 'extraction_success': True, 'content_length': 1453}"
2015-08-08-chain-reorganisation-depth-expectations,https://blog.ethereum.org/2015/08/08/chain-reorganisation-depth-expectations,Chain Reorganisation Depth Expectations,Gavin Wood,"August 8, 2015",2015,08,08,chain-reorganisation-depth-expectations,Non catégorisé,766,5044,"{'extracted_at': '2025-06-11T04:54:51.306337', 'extraction_success': True, 'content_length': 5044}"
2015-08-18-frontier-first-100k-blocks,https://blog.ethereum.org/2015/08/18/frontier-first-100k-blocks,An Analysis of the First 100000 Blocks,Gustav Simonsson,"on August 18, 2015",2015,08,18,frontier-first-100k-blocks,Non catégorisé,552,3353,"{'extracted_at': '2025-06-11T04:54:52.566426', 'extraction_success': True, 'content_length': 3353}"
2015-08-20-security-alert-consensus-issue,https://blog.ethereum.org/2015/08/20/security-alert-consensus-issue,Security alert [consensus issue],Jutta Steiner,"August 20, 2015",2015,08,20,security-alert-consensus-issue,Non catégorisé,344,2491,"{'extracted_at': '2025-06-11T04:54:53.903234', 'extraction_success': True, 'content_length': 2491}"
2015-08-26-olympic-rewards-announced,https://blog.ethereum.org/2015/08/26/olympic-rewards-announced,Olympic Rewards Announced,Vitalik Buterin,"August 26, 2015",2015,08,26,olympic-rewards-announced,Non catégorisé,321,2140,"{'extracted_at': '2025-06-11T04:54:55.104068', 'extraction_success': True, 'content_length': 2140}"
2015-08-28-on-anti-pre-revelation-games,https://blog.ethereum.org/2015/08/28/on-anti-pre-revelation-games,On Anti-Pre-Revelation Games,Vitalik Buterin,"August 28, 2015",2015,08,28,on-anti-pre-revelation-games,Non catégorisé,1987,12050,"{'extracted_at': '2025-06-11T04:54:56.377578', 'extraction_success': True, 'content_length': 12050}"
2015-08-29-security-alert-insecurely-configured-geth-can-make-funds-remotely-accessible,https://blog.ethereum.org/2015/08/29/security-alert-insecurely-configured-geth-can-make-funds-remotely-accessible,Security Advisory [Insecurely configured geth can make funds remotely accessible],Jutta Steiner,"August 29, 2015",2015,08,29,security-alert-insecurely-configured-geth-can-make-funds-remotely-accessible,Non catégorisé,326,2141,"{'extracted_at': '2025-06-11T04:54:57.637636', 'extraction_success': True, 'content_length': 2141}"
2015-09-02-devcon-one-postponed-until-further-notice,https://blog.ethereum.org/2015/09/02/devcon-one-postponed-until-further-notice,devcon one postponed until further notice,George Hallam,"September 2, 2015",2015,09,02,devcon-one-postponed-until-further-notice,Non catégorisé,53,318,"{'extracted_at': '2025-06-11T04:54:58.955323', 'extraction_success': True, 'content_length': 318}"
2015-09-02-security-advisory-implementations-bugs-in-go-and-python-clients-can-cause-dos,https://blog.ethereum.org/2015/09/02/security-advisory-implementations-bugs-in-go-and-python-clients-can-cause-dos,Security Advisory [Implementation bugs in Go and Python clients can cause DoS – Fixed – Please update clients],Jutta Steiner,"September 2, 2015",2015,09,02,security-advisory-implementations-bugs-in-go-and-python-clients-can-cause-dos,Non catégorisé,225,1736,"{'extracted_at': '2025-06-11T04:55:00.242819', 'extraction_success': True, 'content_length': 1736}"
2015-09-03-a-message-from-stephan-tual,https://blog.ethereum.org/2015/09/03/a-message-from-stephan-tual,A message from Stephan Tual,Stephan Tual,"September 3, 2015",2015,09,03,a-message-from-stephan-tual,Non catégorisé,184,1179,"{'extracted_at': '2025-06-11T04:55:01.460572', 'extraction_success': True, 'content_length': 1179}"
2015-09-03-security-alert-implementation-bug-in-go-clients-causing-increase-in-difficulty-fixed-miners-check-and-update-go-clients-if-necessary,https://blog.ethereum.org/2015/09/03/security-alert-implementation-bug-in-go-clients-causing-increase-in-difficulty-fixed-miners-check-and-update-go-clients-if-necessary,Security Alert – [Implementation bug in Go clients causing increase in difficulty – Fixed – Miners check and update Go clients],Jutta Steiner,"September 3, 2015",2015,09,03,security-alert-implementation-bug-in-go-clients-causing-increase-in-difficulty-fixed-miners-check-and-update-go-clients-if-necessary,Non catégorisé,167,1318,"{'extracted_at': '2025-06-11T04:55:02.769823', 'extraction_success': True, 'content_length': 1318}"
